setBits:1c  tagBits:542 S 150b98,4 hit 
setBits:1f  tagBits:43c L 10f3e0,4 miss 
setBits:1f  tagBits:43c L 10f3e4,4 hit 
setBits:1f  tagBits:43c L 10f3e8,4 hit 
setBits:1f  tagBits:43c L 10f3ec,4 hit 
setBits:1f  tagBits:43c L 10f3f0,4 hit 
setBits:1f  tagBits:43c L 10f3f4,4 hit 
setBits:1f  tagBits:43c L 10f3f8,4 hit 
setBits:1f  tagBits:43c L 10f3fc,4 hit 
setBits:4  tagBits:542 S 15088c,4 hit 
setBits:c  tagBits:542 S 15098c,4 hit 
setBits:14  tagBits:542 S 150a8c,4 hit 
setBits:1c  tagBits:542 S 150b8c,4 hit 
setBits:4  tagBits:542 S 15089c,4 hit 
setBits:c  tagBits:542 S 15099c,4 hit 
setBits:14  tagBits:542 S 150a9c,4 hit 
setBits:1c  tagBits:542 S 150b9c,4 hit 
setBits:7  tagBits:43d L 10f4e0,4 miss  eviction 
setBits:f  tagBits:43d L 10f5e0,4 miss  eviction 
setBits:17  tagBits:43d L 10f6e0,4 miss  eviction 
setBits:1f  tagBits:43d L 10f7e0,4 miss  eviction 
setBits:4  tagBits:542 L 150890,4 hit 
setBits:4  tagBits:542 L 150894,4 hit 
setBits:4  tagBits:542 L 150898,4 hit 
setBits:4  tagBits:542 L 15089c,4 hit 
setBits:4  tagBits:542 S 150890,4 hit 
setBits:4  tagBits:542 S 150894,4 hit 
setBits:4  tagBits:542 S 150898,4 hit 
setBits:4  tagBits:542 S 15089c,4 hit 
setBits:4  tagBits:543 S 150c80,4 miss  eviction 
setBits:4  tagBits:543 S 150c84,4 hit 
setBits:4  tagBits:543 S 150c88,4 hit 
setBits:4  tagBits:543 S 150c8c,4 hit 
setBits:7  tagBits:43d L 10f4e4,4 hit 
setBits:f  tagBits:43d L 10f5e4,4 hit 
setBits:17  tagBits:43d L 10f6e4,4 hit 
setBits:1f  tagBits:43d L 10f7e4,4 hit 
setBits:c  tagBits:542 L 150990,4 hit 
setBits:c  tagBits:542 L 150994,4 hit 
setBits:c  tagBits:542 L 150998,4 hit 
setBits:c  tagBits:542 L 15099c,4 hit 
setBits:c  tagBits:542 S 150990,4 hit 
setBits:c  tagBits:542 S 150994,4 hit 
setBits:c  tagBits:542 S 150998,4 hit 
setBits:c  tagBits:542 S 15099c,4 hit 
setBits:c  tagBits:543 S 150d80,4 miss  eviction 
setBits:c  tagBits:543 S 150d84,4 hit 
setBits:c  tagBits:543 S 150d88,4 hit 
setBits:c  tagBits:543 S 150d8c,4 hit 
setBits:7  tagBits:43d L 10f4e8,4 hit 
setBits:f  tagBits:43d L 10f5e8,4 hit 
setBits:17  tagBits:43d L 10f6e8,4 hit 
setBits:1f  tagBits:43d L 10f7e8,4 hit 
setBits:14  tagBits:542 L 150a90,4 hit 
setBits:14  tagBits:542 L 150a94,4 hit 
setBits:14  tagBits:542 L 150a98,4 hit 
setBits:14  tagBits:542 L 150a9c,4 hit 
setBits:14  tagBits:542 S 150a90,4 hit 
setBits:14  tagBits:542 S 150a94,4 hit 
setBits:14  tagBits:542 S 150a98,4 hit 
setBits:14  tagBits:542 S 150a9c,4 hit 
setBits:14  tagBits:543 S 150e80,4 miss  eviction 
setBits:14  tagBits:543 S 150e84,4 hit 
setBits:14  tagBits:543 S 150e88,4 hit 
setBits:14  tagBits:543 S 150e8c,4 hit 
setBits:7  tagBits:43d L 10f4ec,4 hit 
setBits:f  tagBits:43d L 10f5ec,4 hit 
setBits:17  tagBits:43d L 10f6ec,4 hit 
setBits:1f  tagBits:43d L 10f7ec,4 hit 
setBits:1c  tagBits:542 L 150b90,4 hit 
setBits:1c  tagBits:542 L 150b94,4 hit 
setBits:1c  tagBits:542 L 150b98,4 hit 
setBits:1c  tagBits:542 L 150b9c,4 hit 
setBits:1c  tagBits:542 S 150b90,4 hit 
setBits:1c  tagBits:542 S 150b94,4 hit 
setBits:1c  tagBits:542 S 150b98,4 hit 
setBits:1c  tagBits:542 S 150b9c,4 hit 
setBits:1c  tagBits:543 S 150f80,4 miss  eviction 
setBits:1c  tagBits:543 S 150f84,4 hit 
setBits:1c  tagBits:543 S 150f88,4 hit 
setBits:1c  tagBits:543 S 150f8c,4 hit 
setBits:7  tagBits:43d L 10f4f0,4 hit 
setBits:7  tagBits:43d L 10f4f4,4 hit 
setBits:7  tagBits:43d L 10f4f8,4 hit 
setBits:7  tagBits:43d L 10f4fc,4 hit 
setBits:4  tagBits:543 S 150c90,4 hit 
setBits:c  tagBits:543 S 150d90,4 hit 
setBits:14  tagBits:543 S 150e90,4 hit 
setBits:1c  tagBits:543 S 150f90,4 hit 
setBits:f  tagBits:43d L 10f5f0,4 hit 
setBits:f  tagBits:43d L 10f5f4,4 hit 
setBits:f  tagBits:43d L 10f5f8,4 hit 
setBits:f  tagBits:43d L 10f5fc,4 hit 
setBits:4  tagBits:543 S 150c94,4 hit 
setBits:c  tagBits:543 S 150d94,4 hit 
setBits:14  tagBits:543 S 150e94,4 hit 
setBits:1c  tagBits:543 S 150f94,4 hit 
setBits:17  tagBits:43d L 10f6f0,4 hit 
setBits:17  tagBits:43d L 10f6f4,4 hit 
setBits:17  tagBits:43d L 10f6f8,4 hit 
setBits:17  tagBits:43d L 10f6fc,4 hit 
setBits:4  tagBits:543 S 150c98,4 hit 
setBits:c  tagBits:543 S 150d98,4 hit 
setBits:14  tagBits:543 S 150e98,4 hit 
setBits:1c  tagBits:543 S 150f98,4 hit 
setBits:1f  tagBits:43d L 10f7f0,4 hit 
setBits:1f  tagBits:43d L 10f7f4,4 hit 
setBits:1f  tagBits:43d L 10f7f8,4 hit 
setBits:1f  tagBits:43d L 10f7fc,4 hit 
setBits:4  tagBits:543 S 150c9c,4 hit 
setBits:c  tagBits:543 S 150d9c,4 hit 
setBits:14  tagBits:543 S 150e9c,4 hit 
setBits:1c  tagBits:543 S 150f9c,4 hit 
setBits:8  tagBits:43c L 10f100,4 miss 
setBits:8  tagBits:43c L 10f104,4 hit 
setBits:8  tagBits:43c L 10f108,4 hit 
setBits:8  tagBits:43c L 10f10c,4 hit 
setBits:8  tagBits:43c L 10f110,4 hit 
setBits:8  tagBits:43c L 10f114,4 hit 
setBits:8  tagBits:43c L 10f118,4 hit 
setBits:8  tagBits:43c L 10f11c,4 hit 
setBits:4  tagBits:544 S 151080,4 miss  eviction 
setBits:c  tagBits:544 S 151180,4 miss  eviction 
setBits:14  tagBits:544 S 151280,4 miss  eviction 
setBits:1c  tagBits:544 S 151380,4 miss  eviction 
setBits:4  tagBits:544 S 151090,4 hit 
setBits:c  tagBits:544 S 151190,4 hit 
setBits:14  tagBits:544 S 151290,4 hit 
setBits:1c  tagBits:544 S 151390,4 hit 
setBits:10  tagBits:43c L 10f200,4 miss 
setBits:10  tagBits:43c L 10f204,4 hit 
setBits:10  tagBits:43c L 10f208,4 hit 
setBits:10  tagBits:43c L 10f20c,4 hit 
setBits:10  tagBits:43c L 10f210,4 hit 
setBits:10  tagBits:43c L 10f214,4 hit 
setBits:10  tagBits:43c L 10f218,4 hit 
setBits:10  tagBits:43c L 10f21c,4 hit 
setBits:4  tagBits:544 S 151084,4 hit 
setBits:c  tagBits:544 S 151184,4 hit 
setBits:14  tagBits:544 S 151284,4 hit 
setBits:1c  tagBits:544 S 151384,4 hit 
setBits:4  tagBits:544 S 151094,4 hit 
setBits:c  tagBits:544 S 151194,4 hit 
setBits:14  tagBits:544 S 151294,4 hit 
setBits:1c  tagBits:544 S 151394,4 hit 
setBits:18  tagBits:43c L 10f300,4 miss 
setBits:18  tagBits:43c L 10f304,4 hit 
setBits:18  tagBits:43c L 10f308,4 hit 
setBits:18  tagBits:43c L 10f30c,4 hit 
setBits:18  tagBits:43c L 10f310,4 hit 
setBits:18  tagBits:43c L 10f314,4 hit 
setBits:18  tagBits:43c L 10f318,4 hit 
setBits:18  tagBits:43c L 10f31c,4 hit 
setBits:4  tagBits:544 S 151088,4 hit 
setBits:c  tagBits:544 S 151188,4 hit 
setBits:14  tagBits:544 S 151288,4 hit 
setBits:1c  tagBits:544 S 151388,4 hit 
setBits:4  tagBits:544 S 151098,4 hit 
setBits:c  tagBits:544 S 151198,4 hit 
setBits:14  tagBits:544 S 151298,4 hit 
setBits:1c  tagBits:544 S 151398,4 hit 
setBits:0  tagBits:43d L 10f400,4 miss 
setBits:0  tagBits:43d L 10f404,4 hit 
setBits:0  tagBits:43d L 10f408,4 hit 
setBits:0  tagBits:43d L 10f40c,4 hit 
setBits:0  tagBits:43d L 10f410,4 hit 
setBits:0  tagBits:43d L 10f414,4 hit 
setBits:0  tagBits:43d L 10f418,4 hit 
setBits:0  tagBits:43d L 10f41c,4 hit 
setBits:4  tagBits:544 S 15108c,4 hit 
setBits:c  tagBits:544 S 15118c,4 hit 
setBits:14  tagBits:544 S 15128c,4 hit 
setBits:1c  tagBits:544 S 15138c,4 hit 
setBits:4  tagBits:544 S 15109c,4 hit 
setBits:c  tagBits:544 S 15119c,4 hit 
setBits:14  tagBits:544 S 15129c,4 hit 
setBits:1c  tagBits:544 S 15139c,4 hit 
setBits:8  tagBits:43d L 10f500,4 miss  eviction 
setBits:10  tagBits:43d L 10f600,4 miss  eviction 
setBits:18  tagBits:43d L 10f700,4 miss  eviction 
setBits:0  tagBits:43e L 10f800,4 miss  eviction 
setBits:4  tagBits:544 L 151090,4 hit 
setBits:4  tagBits:544 L 151094,4 hit 
setBits:4  tagBits:544 L 151098,4 hit 
setBits:4  tagBits:544 L 15109c,4 hit 
setBits:4  tagBits:544 S 151090,4 hit 
setBits:4  tagBits:544 S 151094,4 hit 
setBits:4  tagBits:544 S 151098,4 hit 
setBits:4  tagBits:544 S 15109c,4 hit 
setBits:4  tagBits:545 S 151480,4 miss  eviction 
setBits:4  tagBits:545 S 151484,4 hit 
setBits:4  tagBits:545 S 151488,4 hit 
setBits:4  tagBits:545 S 15148c,4 hit 
setBits:8  tagBits:43d L 10f504,4 hit 
setBits:10  tagBits:43d L 10f604,4 hit 
setBits:18  tagBits:43d L 10f704,4 hit 
setBits:0  tagBits:43e L 10f804,4 hit 
setBits:c  tagBits:544 L 151190,4 hit 
setBits:c  tagBits:544 L 151194,4 hit 
setBits:c  tagBits:544 L 151198,4 hit 
setBits:c  tagBits:544 L 15119c,4 hit 
setBits:c  tagBits:544 S 151190,4 hit 
setBits:c  tagBits:544 S 151194,4 hit 
setBits:c  tagBits:544 S 151198,4 hit 
setBits:c  tagBits:544 S 15119c,4 hit 
setBits:c  tagBits:545 S 151580,4 miss  eviction 
setBits:c  tagBits:545 S 151584,4 hit 
setBits:c  tagBits:545 S 151588,4 hit 
setBits:c  tagBits:545 S 15158c,4 hit 
setBits:8  tagBits:43d L 10f508,4 hit 
setBits:10  tagBits:43d L 10f608,4 hit 
setBits:18  tagBits:43d L 10f708,4 hit 
setBits:0  tagBits:43e L 10f808,4 hit 
setBits:14  tagBits:544 L 151290,4 hit 
setBits:14  tagBits:544 L 151294,4 hit 
setBits:14  tagBits:544 L 151298,4 hit 
setBits:14  tagBits:544 L 15129c,4 hit 
setBits:14  tagBits:544 S 151290,4 hit 
setBits:14  tagBits:544 S 151294,4 hit 
setBits:14  tagBits:544 S 151298,4 hit 
setBits:14  tagBits:544 S 15129c,4 hit 
setBits:14  tagBits:545 S 151680,4 miss  eviction 
setBits:14  tagBits:545 S 151684,4 hit 
setBits:14  tagBits:545 S 151688,4 hit 
setBits:14  tagBits:545 S 15168c,4 hit 
setBits:8  tagBits:43d L 10f50c,4 hit 
setBits:10  tagBits:43d L 10f60c,4 hit 
setBits:18  tagBits:43d L 10f70c,4 hit 
setBits:0  tagBits:43e L 10f80c,4 hit 
setBits:1c  tagBits:544 L 151390,4 hit 
setBits:1c  tagBits:544 L 151394,4 hit 
setBits:1c  tagBits:544 L 151398,4 hit 
setBits:1c  tagBits:544 L 15139c,4 hit 
setBits:1c  tagBits:544 S 151390,4 hit 
setBits:1c  tagBits:544 S 151394,4 hit 
setBits:1c  tagBits:544 S 151398,4 hit 
setBits:1c  tagBits:544 S 15139c,4 hit 
setBits:1c  tagBits:545 S 151780,4 miss  eviction 
setBits:1c  tagBits:545 S 151784,4 hit 
setBits:1c  tagBits:545 S 151788,4 hit 
setBits:1c  tagBits:545 S 15178c,4 hit 
setBits:8  tagBits:43d L 10f510,4 hit 
setBits:8  tagBits:43d L 10f514,4 hit 
setBits:8  tagBits:43d L 10f518,4 hit 
setBits:8  tagBits:43d L 10f51c,4 hit 
setBits:4  tagBits:545 S 151490,4 hit 
setBits:c  tagBits:545 S 151590,4 hit 
setBits:14  tagBits:545 S 151690,4 hit 
setBits:1c  tagBits:545 S 151790,4 hit 
setBits:10  tagBits:43d L 10f610,4 hit 
setBits:10  tagBits:43d L 10f614,4 hit 
setBits:10  tagBits:43d L 10f618,4 hit 
setBits:10  tagBits:43d L 10f61c,4 hit 
setBits:4  tagBits:545 S 151494,4 hit 
setBits:c  tagBits:545 S 151594,4 hit 
setBits:14  tagBits:545 S 151694,4 hit 
setBits:1c  tagBits:545 S 151794,4 hit 
setBits:18  tagBits:43d L 10f710,4 hit 
setBits:18  tagBits:43d L 10f714,4 hit 
setBits:18  tagBits:43d L 10f718,4 hit 
setBits:18  tagBits:43d L 10f71c,4 hit 
setBits:4  tagBits:545 S 151498,4 hit 
setBits:c  tagBits:545 S 151598,4 hit 
setBits:14  tagBits:545 S 151698,4 hit 
setBits:1c  tagBits:545 S 151798,4 hit 
setBits:0  tagBits:43e L 10f810,4 hit 
setBits:0  tagBits:43e L 10f814,4 hit 
setBits:0  tagBits:43e L 10f818,4 hit 
setBits:0  tagBits:43e L 10f81c,4 hit 
setBits:4  tagBits:545 S 15149c,4 hit 
setBits:c  tagBits:545 S 15159c,4 hit 
setBits:14  tagBits:545 S 15169c,4 hit 
setBits:1c  tagBits:545 S 15179c,4 hit 
setBits:9  tagBits:43c L 10f120,4 miss 
setBits:9  tagBits:43c L 10f124,4 hit 
setBits:9  tagBits:43c L 10f128,4 hit 
setBits:9  tagBits:43c L 10f12c,4 hit 
setBits:9  tagBits:43c L 10f130,4 hit 
setBits:9  tagBits:43c L 10f134,4 hit 
setBits:9  tagBits:43c L 10f138,4 hit 
setBits:9  tagBits:43c L 10f13c,4 hit 
setBits:4  tagBits:546 S 151880,4 miss  eviction 
setBits:c  tagBits:546 S 151980,4 miss  eviction 
setBits:14  tagBits:546 S 151a80,4 miss  eviction 
setBits:1c  tagBits:546 S 151b80,4 miss  eviction 
setBits:4  tagBits:546 S 151890,4 hit 
setBits:c  tagBits:546 S 151990,4 hit 
setBits:14  tagBits:546 S 151a90,4 hit 
setBits:1c  tagBits:546 S 151b90,4 hit 
setBits:11  tagBits:43c L 10f220,4 miss 
setBits:11  tagBits:43c L 10f224,4 hit 
setBits:11  tagBits:43c L 10f228,4 hit 
setBits:11  tagBits:43c L 10f22c,4 hit 
setBits:11  tagBits:43c L 10f230,4 hit 
setBits:11  tagBits:43c L 10f234,4 hit 
setBits:11  tagBits:43c L 10f238,4 hit 
setBits:11  tagBits:43c L 10f23c,4 hit 
setBits:4  tagBits:546 S 151884,4 hit 
setBits:c  tagBits:546 S 151984,4 hit 
setBits:14  tagBits:546 S 151a84,4 hit 
setBits:1c  tagBits:546 S 151b84,4 hit 
setBits:4  tagBits:546 S 151894,4 hit 
setBits:c  tagBits:546 S 151994,4 hit 
setBits:14  tagBits:546 S 151a94,4 hit 
setBits:1c  tagBits:546 S 151b94,4 hit 
setBits:19  tagBits:43c L 10f320,4 miss 
setBits:19  tagBits:43c L 10f324,4 hit 
setBits:19  tagBits:43c L 10f328,4 hit 
setBits:19  tagBits:43c L 10f32c,4 hit 
setBits:19  tagBits:43c L 10f330,4 hit 
setBits:19  tagBits:43c L 10f334,4 hit 
setBits:19  tagBits:43c L 10f338,4 hit 
setBits:19  tagBits:43c L 10f33c,4 hit 
setBits:4  tagBits:546 S 151888,4 hit 
setBits:c  tagBits:546 S 151988,4 hit 
setBits:14  tagBits:546 S 151a88,4 hit 
setBits:1c  tagBits:546 S 151b88,4 hit 
setBits:4  tagBits:546 S 151898,4 hit 
setBits:c  tagBits:546 S 151998,4 hit 
setBits:14  tagBits:546 S 151a98,4 hit 
setBits:1c  tagBits:546 S 151b98,4 hit 
setBits:1  tagBits:43d L 10f420,4 miss 
setBits:1  tagBits:43d L 10f424,4 hit 
setBits:1  tagBits:43d L 10f428,4 hit 
setBits:1  tagBits:43d L 10f42c,4 hit 
setBits:1  tagBits:43d L 10f430,4 hit 
setBits:1  tagBits:43d L 10f434,4 hit 
setBits:1  tagBits:43d L 10f438,4 hit 
setBits:1  tagBits:43d L 10f43c,4 hit 
setBits:4  tagBits:546 S 15188c,4 hit 
setBits:c  tagBits:546 S 15198c,4 hit 
setBits:14  tagBits:546 S 151a8c,4 hit 
setBits:1c  tagBits:546 S 151b8c,4 hit 
setBits:4  tagBits:546 S 15189c,4 hit 
setBits:c  tagBits:546 S 15199c,4 hit 
setBits:14  tagBits:546 S 151a9c,4 hit 
setBits:1c  tagBits:546 S 151b9c,4 hit 
setBits:9  tagBits:43d L 10f520,4 miss  eviction 
setBits:11  tagBits:43d L 10f620,4 miss  eviction 
setBits:19  tagBits:43d L 10f720,4 miss  eviction 
setBits:1  tagBits:43e L 10f820,4 miss  eviction 
setBits:4  tagBits:546 L 151890,4 hit 
setBits:4  tagBits:546 L 151894,4 hit 
setBits:4  tagBits:546 L 151898,4 hit 
setBits:4  tagBits:546 L 15189c,4 hit 
setBits:4  tagBits:546 S 151890,4 hit 
setBits:4  tagBits:546 S 151894,4 hit 
setBits:4  tagBits:546 S 151898,4 hit 
setBits:4  tagBits:546 S 15189c,4 hit 
setBits:4  tagBits:547 S 151c80,4 miss  eviction 
setBits:4  tagBits:547 S 151c84,4 hit 
setBits:4  tagBits:547 S 151c88,4 hit 
setBits:4  tagBits:547 S 151c8c,4 hit 
setBits:9  tagBits:43d L 10f524,4 hit 
setBits:11  tagBits:43d L 10f624,4 hit 
setBits:19  tagBits:43d L 10f724,4 hit 
setBits:1  tagBits:43e L 10f824,4 hit 
setBits:c  tagBits:546 L 151990,4 hit 
setBits:c  tagBits:546 L 151994,4 hit 
setBits:c  tagBits:546 L 151998,4 hit 
setBits:c  tagBits:546 L 15199c,4 hit 
setBits:c  tagBits:546 S 151990,4 hit 
setBits:c  tagBits:546 S 151994,4 hit 
setBits:c  tagBits:546 S 151998,4 hit 
setBits:c  tagBits:546 S 15199c,4 hit 
setBits:c  tagBits:547 S 151d80,4 miss  eviction 
setBits:c  tagBits:547 S 151d84,4 hit 
setBits:c  tagBits:547 S 151d88,4 hit 
setBits:c  tagBits:547 S 151d8c,4 hit 
setBits:9  tagBits:43d L 10f528,4 hit 
setBits:11  tagBits:43d L 10f628,4 hit 
setBits:19  tagBits:43d L 10f728,4 hit 
setBits:1  tagBits:43e L 10f828,4 hit 
setBits:14  tagBits:546 L 151a90,4 hit 
setBits:14  tagBits:546 L 151a94,4 hit 
setBits:14  tagBits:546 L 151a98,4 hit 
setBits:14  tagBits:546 L 151a9c,4 hit 
setBits:14  tagBits:546 S 151a90,4 hit 
setBits:14  tagBits:546 S 151a94,4 hit 
setBits:14  tagBits:546 S 151a98,4 hit 
setBits:14  tagBits:546 S 151a9c,4 hit 
setBits:14  tagBits:547 S 151e80,4 miss  eviction 
setBits:14  tagBits:547 S 151e84,4 hit 
setBits:14  tagBits:547 S 151e88,4 hit 
setBits:14  tagBits:547 S 151e8c,4 hit 
setBits:9  tagBits:43d L 10f52c,4 hit 
setBits:11  tagBits:43d L 10f62c,4 hit 
setBits:19  tagBits:43d L 10f72c,4 hit 
setBits:1  tagBits:43e L 10f82c,4 hit 
setBits:1c  tagBits:546 L 151b90,4 hit 
setBits:1c  tagBits:546 L 151b94,4 hit 
setBits:1c  tagBits:546 L 151b98,4 hit 
setBits:1c  tagBits:546 L 151b9c,4 hit 
setBits:1c  tagBits:546 S 151b90,4 hit 
setBits:1c  tagBits:546 S 151b94,4 hit 
setBits:1c  tagBits:546 S 151b98,4 hit 
setBits:1c  tagBits:546 S 151b9c,4 hit 
setBits:1c  tagBits:547 S 151f80,4 miss  eviction 
setBits:1c  tagBits:547 S 151f84,4 hit 
setBits:1c  tagBits:547 S 151f88,4 hit 
setBits:1c  tagBits:547 S 151f8c,4 hit 
setBits:9  tagBits:43d L 10f530,4 hit 
setBits:9  tagBits:43d L 10f534,4 hit 
setBits:9  tagBits:43d L 10f538,4 hit 
setBits:9  tagBits:43d L 10f53c,4 hit 
setBits:4  tagBits:547 S 151c90,4 hit 
setBits:c  tagBits:547 S 151d90,4 hit 
setBits:14  tagBits:547 S 151e90,4 hit 
setBits:1c  tagBits:547 S 151f90,4 hit 
setBits:11  tagBits:43d L 10f630,4 hit 
setBits:11  tagBits:43d L 10f634,4 hit 
setBits:11  tagBits:43d L 10f638,4 hit 
setBits:11  tagBits:43d L 10f63c,4 hit 
setBits:4  tagBits:547 S 151c94,4 hit 
setBits:c  tagBits:547 S 151d94,4 hit 
setBits:14  tagBits:547 S 151e94,4 hit 
setBits:1c  tagBits:547 S 151f94,4 hit 
setBits:19  tagBits:43d L 10f730,4 hit 
setBits:19  tagBits:43d L 10f734,4 hit 
setBits:19  tagBits:43d L 10f738,4 hit 
setBits:19  tagBits:43d L 10f73c,4 hit 
setBits:4  tagBits:547 S 151c98,4 hit 
setBits:c  tagBits:547 S 151d98,4 hit 
setBits:14  tagBits:547 S 151e98,4 hit 
setBits:1c  tagBits:547 S 151f98,4 hit 
setBits:1  tagBits:43e L 10f830,4 hit 
setBits:1  tagBits:43e L 10f834,4 hit 
setBits:1  tagBits:43e L 10f838,4 hit 
setBits:1  tagBits:43e L 10f83c,4 hit 
setBits:4  tagBits:547 S 151c9c,4 hit 
setBits:c  tagBits:547 S 151d9c,4 hit 
setBits:14  tagBits:547 S 151e9c,4 hit 
setBits:1c  tagBits:547 S 151f9c,4 hit 
setBits:a  tagBits:43c L 10f140,4 miss 
setBits:a  tagBits:43c L 10f144,4 hit 
setBits:a  tagBits:43c L 10f148,4 hit 
setBits:a  tagBits:43c L 10f14c,4 hit 
setBits:a  tagBits:43c L 10f150,4 hit 
setBits:a  tagBits:43c L 10f154,4 hit 
setBits:a  tagBits:43c L 10f158,4 hit 
setBits:a  tagBits:43c L 10f15c,4 hit 
setBits:4  tagBits:548 S 152080,4 miss  eviction 
setBits:c  tagBits:548 S 152180,4 miss  eviction 
setBits:14  tagBits:548 S 152280,4 miss  eviction 
setBits:1c  tagBits:548 S 152380,4 miss  eviction 
setBits:4  tagBits:548 S 152090,4 hit 
setBits:c  tagBits:548 S 152190,4 hit 
setBits:14  tagBits:548 S 152290,4 hit 
setBits:1c  tagBits:548 S 152390,4 hit 
setBits:12  tagBits:43c L 10f240,4 miss 
setBits:12  tagBits:43c L 10f244,4 hit 
setBits:12  tagBits:43c L 10f248,4 hit 
setBits:12  tagBits:43c L 10f24c,4 hit 
setBits:12  tagBits:43c L 10f250,4 hit 
setBits:12  tagBits:43c L 10f254,4 hit 
setBits:12  tagBits:43c L 10f258,4 hit 
setBits:12  tagBits:43c L 10f25c,4 hit 
setBits:4  tagBits:548 S 152084,4 hit 
setBits:c  tagBits:548 S 152184,4 hit 
setBits:14  tagBits:548 S 152284,4 hit 
setBits:1c  tagBits:548 S 152384,4 hit 
setBits:4  tagBits:548 S 152094,4 hit 
setBits:c  tagBits:548 S 152194,4 hit 
setBits:14  tagBits:548 S 152294,4 hit 
setBits:1c  tagBits:548 S 152394,4 hit 
setBits:1a  tagBits:43c L 10f340,4 miss 
setBits:1a  tagBits:43c L 10f344,4 hit 
setBits:1a  tagBits:43c L 10f348,4 hit 
setBits:1a  tagBits:43c L 10f34c,4 hit 
setBits:1a  tagBits:43c L 10f350,4 hit 
setBits:1a  tagBits:43c L 10f354,4 hit 
setBits:1a  tagBits:43c L 10f358,4 hit 
setBits:1a  tagBits:43c L 10f35c,4 hit 
setBits:4  tagBits:548 S 152088,4 hit 
setBits:c  tagBits:548 S 152188,4 hit 
setBits:14  tagBits:548 S 152288,4 hit 
setBits:1c  tagBits:548 S 152388,4 hit 
setBits:4  tagBits:548 S 152098,4 hit 
setBits:c  tagBits:548 S 152198,4 hit 
setBits:14  tagBits:548 S 152298,4 hit 
setBits:1c  tagBits:548 S 152398,4 hit 
setBits:2  tagBits:43d L 10f440,4 miss 
setBits:2  tagBits:43d L 10f444,4 hit 
setBits:2  tagBits:43d L 10f448,4 hit 
setBits:2  tagBits:43d L 10f44c,4 hit 
setBits:2  tagBits:43d L 10f450,4 hit 
setBits:2  tagBits:43d L 10f454,4 hit 
setBits:2  tagBits:43d L 10f458,4 hit 
setBits:2  tagBits:43d L 10f45c,4 hit 
setBits:4  tagBits:548 S 15208c,4 hit 
setBits:c  tagBits:548 S 15218c,4 hit 
setBits:14  tagBits:548 S 15228c,4 hit 
setBits:1c  tagBits:548 S 15238c,4 hit 
setBits:4  tagBits:548 S 15209c,4 hit 
setBits:c  tagBits:548 S 15219c,4 hit 
setBits:14  tagBits:548 S 15229c,4 hit 
setBits:1c  tagBits:548 S 15239c,4 hit 
setBits:a  tagBits:43d L 10f540,4 miss  eviction 
setBits:12  tagBits:43d L 10f640,4 miss  eviction 
setBits:1a  tagBits:43d L 10f740,4 miss  eviction 
setBits:2  tagBits:43e L 10f840,4 miss  eviction 
setBits:4  tagBits:548 L 152090,4 hit 
setBits:4  tagBits:548 L 152094,4 hit 
setBits:4  tagBits:548 L 152098,4 hit 
setBits:4  tagBits:548 L 15209c,4 hit 
setBits:4  tagBits:548 S 152090,4 hit 
setBits:4  tagBits:548 S 152094,4 hit 
setBits:4  tagBits:548 S 152098,4 hit 
setBits:4  tagBits:548 S 15209c,4 hit 
setBits:4  tagBits:549 S 152480,4 miss  eviction 
setBits:4  tagBits:549 S 152484,4 hit 
setBits:4  tagBits:549 S 152488,4 hit 
setBits:4  tagBits:549 S 15248c,4 hit 
setBits:a  tagBits:43d L 10f544,4 hit 
setBits:12  tagBits:43d L 10f644,4 hit 
setBits:1a  tagBits:43d L 10f744,4 hit 
setBits:2  tagBits:43e L 10f844,4 hit 
setBits:c  tagBits:548 L 152190,4 hit 
setBits:c  tagBits:548 L 152194,4 hit 
setBits:c  tagBits:548 L 152198,4 hit 
setBits:c  tagBits:548 L 15219c,4 hit 
setBits:c  tagBits:548 S 152190,4 hit 
setBits:c  tagBits:548 S 152194,4 hit 
setBits:c  tagBits:548 S 152198,4 hit 
setBits:c  tagBits:548 S 15219c,4 hit 
setBits:c  tagBits:549 S 152580,4 miss  eviction 
setBits:c  tagBits:549 S 152584,4 hit 
setBits:c  tagBits:549 S 152588,4 hit 
setBits:c  tagBits:549 S 15258c,4 hit 
setBits:a  tagBits:43d L 10f548,4 hit 
setBits:12  tagBits:43d L 10f648,4 hit 
setBits:1a  tagBits:43d L 10f748,4 hit 
setBits:2  tagBits:43e L 10f848,4 hit 
setBits:14  tagBits:548 L 152290,4 hit 
setBits:14  tagBits:548 L 152294,4 hit 
setBits:14  tagBits:548 L 152298,4 hit 
setBits:14  tagBits:548 L 15229c,4 hit 
setBits:14  tagBits:548 S 152290,4 hit 
setBits:14  tagBits:548 S 152294,4 hit 
setBits:14  tagBits:548 S 152298,4 hit 
setBits:14  tagBits:548 S 15229c,4 hit 
setBits:14  tagBits:549 S 152680,4 miss  eviction 
setBits:14  tagBits:549 S 152684,4 hit 
setBits:14  tagBits:549 S 152688,4 hit 
setBits:14  tagBits:549 S 15268c,4 hit 
setBits:a  tagBits:43d L 10f54c,4 hit 
setBits:12  tagBits:43d L 10f64c,4 hit 
setBits:1a  tagBits:43d L 10f74c,4 hit 
setBits:2  tagBits:43e L 10f84c,4 hit 
